"","country_region","lat","long","date","status","cases"
"21785","New Zealand",-40.9006,174.886,"2/3/20","confirmed",0
"21786","New Zealand",-40.9006,174.886,"2/3/20","deaths",0
"21787","New Zealand",-40.9006,174.886,"2/4/20","confirmed",0
"21788","New Zealand",-40.9006,174.886,"2/4/20","deaths",0
"21789","New Zealand",-40.9006,174.886,"2/5/20","confirmed",0
"21790","New Zealand",-40.9006,174.886,"2/5/20","deaths",0
"21791","New Zealand",-40.9006,174.886,"2/6/20","confirmed",0
"21792","New Zealand",-40.9006,174.886,"2/6/20","deaths",0
"21793","New Zealand",-40.9006,174.886,"2/7/20","confirmed",0
"21794","New Zealand",-40.9006,174.886,"2/7/20","deaths",0
"21795","New Zealand",-40.9006,174.886,"2/8/20","confirmed",0
"21796","New Zealand",-40.9006,174.886,"2/8/20","deaths",0
"21797","New Zealand",-40.9006,174.886,"2/9/20","confirmed",0
"21798","New Zealand",-40.9006,174.886,"2/9/20","deaths",0
"21799","New Zealand",-40.9006,174.886,"2/10/20","confirmed",0
"21800","New Zealand",-40.9006,174.886,"2/10/20","deaths",0
"21801","New Zealand",-40.9006,174.886,"2/11/20","confirmed",0
"21802","New Zealand",-40.9006,174.886,"2/11/20","deaths",0
"21803","New Zealand",-40.9006,174.886,"2/12/20","confirmed",0
"21804","New Zealand",-40.9006,174.886,"2/12/20","deaths",0
"21805","New Zealand",-40.9006,174.886,"2/13/20","confirmed",0
"21806","New Zealand",-40.9006,174.886,"2/13/20","deaths",0
"21807","New Zealand",-40.9006,174.886,"2/14/20","confirmed",0
"21808","New Zealand",-40.9006,174.886,"2/14/20","deaths",0
"21809","New Zealand",-40.9006,174.886,"2/15/20","confirmed",0
"21810","New Zealand",-40.9006,174.886,"2/15/20","deaths",0
"21811","New Zealand",-40.9006,174.886,"2/16/20","confirmed",0
"21812","New Zealand",-40.9006,174.886,"2/16/20","deaths",0
"21813","New Zealand",-40.9006,174.886,"2/17/20","confirmed",0
"21814","New Zealand",-40.9006,174.886,"2/17/20","deaths",0
"21815","New Zealand",-40.9006,174.886,"2/18/20","confirmed",0
"21816","New Zealand",-40.9006,174.886,"2/18/20","deaths",0
"21817","New Zealand",-40.9006,174.886,"2/19/20","confirmed",0
"21818","New Zealand",-40.9006,174.886,"2/19/20","deaths",0
"21819","New Zealand",-40.9006,174.886,"2/20/20","confirmed",0
"21820","New Zealand",-40.9006,174.886,"2/20/20","deaths",0
"21821","New Zealand",-40.9006,174.886,"2/21/20","confirmed",0
"21822","New Zealand",-40.9006,174.886,"2/21/20","deaths",0
"21823","New Zealand",-40.9006,174.886,"2/22/20","confirmed",0
"21824","New Zealand",-40.9006,174.886,"2/22/20","deaths",0
"21825","New Zealand",-40.9006,174.886,"2/23/20","confirmed",0
"21826","New Zealand",-40.9006,174.886,"2/23/20","deaths",0
"21827","New Zealand",-40.9006,174.886,"2/24/20","confirmed",0
"21828","New Zealand",-40.9006,174.886,"2/24/20","deaths",0
"21829","New Zealand",-40.9006,174.886,"2/25/20","confirmed",0
"21830","New Zealand",-40.9006,174.886,"2/25/20","deaths",0
"21831","New Zealand",-40.9006,174.886,"2/26/20","confirmed",0
"21832","New Zealand",-40.9006,174.886,"2/26/20","deaths",0
"21833","New Zealand",-40.9006,174.886,"2/27/20","confirmed",0
"21834","New Zealand",-40.9006,174.886,"2/27/20","deaths",0
"21835","New Zealand",-40.9006,174.886,"2/28/20","confirmed",1
"21836","New Zealand",-40.9006,174.886,"2/28/20","deaths",0
"21837","New Zealand",-40.9006,174.886,"2/29/20","confirmed",1
"21838","New Zealand",-40.9006,174.886,"2/29/20","deaths",0
"21839","New Zealand",-40.9006,174.886,"3/1/20","confirmed",1
"21840","New Zealand",-40.9006,174.886,"3/1/20","deaths",0
"21841","New Zealand",-40.9006,174.886,"3/2/20","confirmed",1
"21842","New Zealand",-40.9006,174.886,"3/2/20","deaths",0
"21843","New Zealand",-40.9006,174.886,"3/3/20","confirmed",1
"21844","New Zealand",-40.9006,174.886,"3/3/20","deaths",0
"21845","New Zealand",-40.9006,174.886,"3/4/20","confirmed",3
"21846","New Zealand",-40.9006,174.886,"3/4/20","deaths",0
"21847","New Zealand",-40.9006,174.886,"3/5/20","confirmed",3
"21848","New Zealand",-40.9006,174.886,"3/5/20","deaths",0
"21849","New Zealand",-40.9006,174.886,"3/6/20","confirmed",4
"21850","New Zealand",-40.9006,174.886,"3/6/20","deaths",0
"21851","New Zealand",-40.9006,174.886,"3/7/20","confirmed",5
"21852","New Zealand",-40.9006,174.886,"3/7/20","deaths",0
"21853","New Zealand",-40.9006,174.886,"3/8/20","confirmed",5
"21854","New Zealand",-40.9006,174.886,"3/8/20","deaths",0
"21855","New Zealand",-40.9006,174.886,"3/9/20","confirmed",5
"21856","New Zealand",-40.9006,174.886,"3/9/20","deaths",0
"21857","New Zealand",-40.9006,174.886,"3/10/20","confirmed",5
"21858","New Zealand",-40.9006,174.886,"3/10/20","deaths",0
"21859","New Zealand",-40.9006,174.886,"3/11/20","confirmed",5
"21860","New Zealand",-40.9006,174.886,"3/11/20","deaths",0
"21861","New Zealand",-40.9006,174.886,"3/12/20","confirmed",5
"21862","New Zealand",-40.9006,174.886,"3/12/20","deaths",0
"21863","New Zealand",-40.9006,174.886,"3/13/20","confirmed",5
"21864","New Zealand",-40.9006,174.886,"3/13/20","deaths",0
"21865","New Zealand",-40.9006,174.886,"3/14/20","confirmed",6
"21866","New Zealand",-40.9006,174.886,"3/14/20","deaths",0
"21867","New Zealand",-40.9006,174.886,"3/15/20","confirmed",8
"21868","New Zealand",-40.9006,174.886,"3/15/20","deaths",0
"21869","New Zealand",-40.9006,174.886,"3/16/20","confirmed",8
"21870","New Zealand",-40.9006,174.886,"3/16/20","deaths",0
"21871","New Zealand",-40.9006,174.886,"3/17/20","confirmed",12
"21872","New Zealand",-40.9006,174.886,"3/17/20","deaths",0
"21873","New Zealand",-40.9006,174.886,"3/18/20","confirmed",20
"21874","New Zealand",-40.9006,174.886,"3/18/20","deaths",0
"21875","New Zealand",-40.9006,174.886,"3/19/20","confirmed",28
"21876","New Zealand",-40.9006,174.886,"3/19/20","deaths",0
"21877","New Zealand",-40.9006,174.886,"3/20/20","confirmed",39
"21878","New Zealand",-40.9006,174.886,"3/20/20","deaths",0
"21879","New Zealand",-40.9006,174.886,"3/21/20","confirmed",52
"21880","New Zealand",-40.9006,174.886,"3/21/20","deaths",0
"21881","New Zealand",-40.9006,174.886,"3/22/20","confirmed",102
"21882","New Zealand",-40.9006,174.886,"3/22/20","deaths",0
"21883","New Zealand",-40.9006,174.886,"3/23/20","confirmed",102
"21884","New Zealand",-40.9006,174.886,"3/23/20","deaths",0
"21885","New Zealand",-40.9006,174.886,"3/24/20","confirmed",155
"21886","New Zealand",-40.9006,174.886,"3/24/20","deaths",0
"21887","New Zealand",-40.9006,174.886,"3/25/20","confirmed",205
"21888","New Zealand",-40.9006,174.886,"3/25/20","deaths",0
"21889","Nicaragua",12.8654,-85.2072,"1/22/20","confirmed",0
"21890","Nicaragua",12.8654,-85.2072,"1/22/20","deaths",0
"21891","Nicaragua",12.8654,-85.2072,"1/23/20","confirmed",0
"21892","Nicaragua",12.8654,-85.2072,"1/23/20","deaths",0
"21893","Nicaragua",12.8654,-85.2072,"1/24/20","confirmed",0
"21894","Nicaragua",12.8654,-85.2072,"1/24/20","deaths",0
"21895","Nicaragua",12.8654,-85.2072,"1/25/20","confirmed",0
"21896","Nicaragua",12.8654,-85.2072,"1/25/20","deaths",0
"21897","Nicaragua",12.8654,-85.2072,"1/26/20","confirmed",0
"21898","Nicaragua",12.8654,-85.2072,"1/26/20","deaths",0
"21899","Nicaragua",12.8654,-85.2072,"1/27/20","confirmed",0
"21900","Nicaragua",12.8654,-85.2072,"1/27/20","deaths",0
"21901","Nicaragua",12.8654,-85.2072,"1/28/20","confirmed",0
"21902","Nicaragua",12.8654,-85.2072,"1/28/20","deaths",0
"21903","Nicaragua",12.8654,-85.2072,"1/29/20","confirmed",0
"21904","Nicaragua",12.8654,-85.2072,"1/29/20","deaths",0
"21905","Nicaragua",12.8654,-85.2072,"1/30/20","confirmed",0
"21906","Nicaragua",12.8654,-85.2072,"1/30/20","deaths",0
"21907","Nicaragua",12.8654,-85.2072,"1/31/20","confirmed",0
"21908","Nicaragua",12.8654,-85.2072,"1/31/20","deaths",0
"21909","Nicaragua",12.8654,-85.2072,"2/1/20","confirmed",0
"21910","Nicaragua",12.8654,-85.2072,"2/1/20","deaths",0
"21911","Nicaragua",12.8654,-85.2072,"2/2/20","confirmed",0
"21912","Nicaragua",12.8654,-85.2072,"2/2/20","deaths",0
"21913","Nicaragua",12.8654,-85.2072,"2/3/20","confirmed",0
"21914","Nicaragua",12.8654,-85.2072,"2/3/20","deaths",0
"21915","Nicaragua",12.8654,-85.2072,"2/4/20","confirmed",0
"21916","Nicaragua",12.8654,-85.2072,"2/4/20","deaths",0
"21917","Nicaragua",12.8654,-85.2072,"2/5/20","confirmed",0
"21918","Nicaragua",12.8654,-85.2072,"2/5/20","deaths",0
"21919","Nicaragua",12.8654,-85.2072,"2/6/20","confirmed",0
"21920","Nicaragua",12.8654,-85.2072,"2/6/20","deaths",0
"21921","Nicaragua",12.8654,-85.2072,"2/7/20","confirmed",0
"21922","Nicaragua",12.8654,-85.2072,"2/7/20","deaths",0
"21923","Nicaragua",12.8654,-85.2072,"2/8/20","confirmed",0
"21924","Nicaragua",12.8654,-85.2072,"2/8/20","deaths",0
"21925","Nicaragua",12.8654,-85.2072,"2/9/20","confirmed",0
"21926","Nicaragua",12.8654,-85.2072,"2/9/20","deaths",0
"21927","Nicaragua",12.8654,-85.2072,"2/10/20","confirmed",0
"21928","Nicaragua",12.8654,-85.2072,"2/10/20","deaths",0
"21929","Nicaragua",12.8654,-85.2072,"2/11/20","confirmed",0
"21930","Nicaragua",12.8654,-85.2072,"2/11/20","deaths",0
"21931","Nicaragua",12.8654,-85.2072,"2/12/20","confirmed",0
"21932","Nicaragua",12.8654,-85.2072,"2/12/20","deaths",0
"21933","Nicaragua",12.8654,-85.2072,"2/13/20","confirmed",0
"21934","Nicaragua",12.8654,-85.2072,"2/13/20","deaths",0
"21935","Nicaragua",12.8654,-85.2072,"2/14/20","confirmed",0
"21936","Nicaragua",12.8654,-85.2072,"2/14/20","deaths",0
"21937","Nicaragua",12.8654,-85.2072,"2/15/20","confirmed",0
"21938","Nicaragua",12.8654,-85.2072,"2/15/20","deaths",0
"21939","Nicaragua",12.8654,-85.2072,"2/16/20","confirmed",0
"21940","Nicaragua",12.8654,-85.2072,"2/16/20","deaths",0
"21941","Nicaragua",12.8654,-85.2072,"2/17/20","confirmed",0
"21942","Nicaragua",12.8654,-85.2072,"2/17/20","deaths",0
"21943","Nicaragua",12.8654,-85.2072,"2/18/20","confirmed",0
"21944","Nicaragua",12.8654,-85.2072,"2/18/20","deaths",0
"21945","Nicaragua",12.8654,-85.2072,"2/19/20","confirmed",0
"21946","Nicaragua",12.8654,-85.2072,"2/19/20","deaths",0
"21947","Nicaragua",12.8654,-85.2072,"2/20/20","confirmed",0
"21948","Nicaragua",12.8654,-85.2072,"2/20/20","deaths",0
"21949","Nicaragua",12.8654,-85.2072,"2/21/20","confirmed",0
"21950","Nicaragua",12.8654,-85.2072,"2/21/20","deaths",0
"21951","Nicaragua",12.8654,-85.2072,"2/22/20","confirmed",0
"21952","Nicaragua",12.8654,-85.2072,"2/22/20","deaths",0
"21953","Nicaragua",12.8654,-85.2072,"2/23/20","confirmed",0
"21954","Nicaragua",12.8654,-85.2072,"2/23/20","deaths",0
"21955","Nicaragua",12.8654,-85.2072,"2/24/20","confirmed",0
"21956","Nicaragua",12.8654,-85.2072,"2/24/20","deaths",0
"21957","Nicaragua",12.8654,-85.2072,"2/25/20","confirmed",0
"21958","Nicaragua",12.8654,-85.2072,"2/25/20","deaths",0
"21959","Nicaragua",12.8654,-85.2072,"2/26/20","confirmed",0
"21960","Nicaragua",12.8654,-85.2072,"2/26/20","deaths",0
"21961","Nicaragua",12.8654,-85.2072,"2/27/20","confirmed",0
"21962","Nicaragua",12.8654,-85.2072,"2/27/20","deaths",0
"21963","Nicaragua",12.8654,-85.2072,"2/28/20","confirmed",0
"21964","Nicaragua",12.8654,-85.2072,"2/28/20","deaths",0
"21965","Nicaragua",12.8654,-85.2072,"2/29/20","confirmed",0
"21966","Nicaragua",12.8654,-85.2072,"2/29/20","deaths",0
"21967","Nicaragua",12.8654,-85.2072,"3/1/20","confirmed",0
"21968","Nicaragua",12.8654,-85.2072,"3/1/20","deaths",0
"21969","Nicaragua",12.8654,-85.2072,"3/2/20","confirmed",0
"21970","Nicaragua",12.8654,-85.2072,"3/2/20","deaths",0
"21971","Nicaragua",12.8654,-85.2072,"3/3/20","confirmed",0
"21972","Nicaragua",12.8654,-85.2072,"3/3/20","deaths",0
"21973","Nicaragua",12.8654,-85.2072,"3/4/20","confirmed",0
"21974","Nicaragua",12.8654,-85.2072,"3/4/20","deaths",0
"21975","Nicaragua",12.8654,-85.2072,"3/5/20","confirmed",0
"21976","Nicaragua",12.8654,-85.2072,"3/5/20","deaths",0
"21977","Nicaragua",12.8654,-85.2072,"3/6/20","confirmed",0
"21978","Nicaragua",12.8654,-85.2072,"3/6/20","deaths",0
"21979","Nicaragua",12.8654,-85.2072,"3/7/20","confirmed",0
"21980","Nicaragua",12.8654,-85.2072,"3/7/20","deaths",0
"21981","Nicaragua",12.8654,-85.2072,"3/8/20","confirmed",0
"21982","Nicaragua",12.8654,-85.2072,"3/8/20","deaths",0
"21983","Nicaragua",12.8654,-85.2072,"3/9/20","confirmed",0
"21984","Nicaragua",12.8654,-85.2072,"3/9/20","deaths",0
"21985","Nicaragua",12.8654,-85.2072,"3/10/20","confirmed",0
"21986","Nicaragua",12.8654,-85.2072,"3/10/20","deaths",0
"21987","Nicaragua",12.8654,-85.2072,"3/11/20","confirmed",0
"21988","Nicaragua",12.8654,-85.2072,"3/11/20","deaths",0
"21989","Nicaragua",12.8654,-85.2072,"3/12/20","confirmed",0
"21990","Nicaragua",12.8654,-85.2072,"3/12/20","deaths",0
"21991","Nicaragua",12.8654,-85.2072,"3/13/20","confirmed",0
"21992","Nicaragua",12.8654,-85.2072,"3/13/20","deaths",0
"21993","Nicaragua",12.8654,-85.2072,"3/14/20","confirmed",0
"21994","Nicaragua",12.8654,-85.2072,"3/14/20","deaths",0
"21995","Nicaragua",12.8654,-85.2072,"3/15/20","confirmed",0
"21996","Nicaragua",12.8654,-85.2072,"3/15/20","deaths",0
"21997","Nicaragua",12.8654,-85.2072,"3/16/20","confirmed",0
"21998","Nicaragua",12.8654,-85.2072,"3/16/20","deaths",0
"21999","Nicaragua",12.8654,-85.2072,"3/17/20","confirmed",0
"22000","Nicaragua",12.8654,-85.2072,"3/17/20","deaths",0
"22001","Nicaragua",12.8654,-85.2072,"3/18/20","confirmed",0
"22002","Nicaragua",12.8654,-85.2072,"3/18/20","deaths",0
"22003","Nicaragua",12.8654,-85.2072,"3/19/20","confirmed",1
"22004","Nicaragua",12.8654,-85.2072,"3/19/20","deaths",0
"22005","Nicaragua",12.8654,-85.2072,"3/20/20","confirmed",1
"22006","Nicaragua",12.8654,-85.2072,"3/20/20","deaths",0
"22007","Nicaragua",12.8654,-85.2072,"3/21/20","confirmed",2
"22008","Nicaragua",12.8654,-85.2072,"3/21/20","deaths",0
"22009","Nicaragua",12.8654,-85.2072,"3/22/20","confirmed",2
"22010","Nicaragua",12.8654,-85.2072,"3/22/20","deaths",0
"22011","Nicaragua",12.8654,-85.2072,"3/23/20","confirmed",2
"22012","Nicaragua",12.8654,-85.2072,"3/23/20","deaths",0
"22013","Nicaragua",12.8654,-85.2072,"3/24/20","confirmed",2
"22014","Nicaragua",12.8654,-85.2072,"3/24/20","deaths",0
"22015","Nicaragua",12.8654,-85.2072,"3/25/20","confirmed",2
"22016","Nicaragua",12.8654,-85.2072,"3/25/20","deaths",0
"22017","Niger",17.6078,8.0817,"1/22/20","confirmed",0
"22018","Niger",17.6078,8.0817,"1/22/20","deaths",0
"22019","Niger",17.6078,8.0817,"1/23/20","confirmed",0
"22020","Niger",17.6078,8.0817,"1/23/20","deaths",0
"22021","Niger",17.6078,8.0817,"1/24/20","confirmed",0
"22022","Niger",17.6078,8.0817,"1/24/20","deaths",0
"22023","Niger",17.6078,8.0817,"1/25/20","confirmed",0
"22024","Niger",17.6078,8.0817,"1/25/20","deaths",0
"22025","Niger",17.6078,8.0817,"1/26/20","confirmed",0
"22026","Niger",17.6078,8.0817,"1/26/20","deaths",0
"22027","Niger",17.6078,8.0817,"1/27/20","confirmed",0
"22028","Niger",17.6078,8.0817,"1/27/20","deaths",0
"22029","Niger",17.6078,8.0817,"1/28/20","confirmed",0
"22030","Niger",17.6078,8.0817,"1/28/20","deaths",0
"22031","Niger",17.6078,8.0817,"1/29/20","confirmed",0
"22032","Niger",17.6078,8.0817,"1/29/20","deaths",0
"22033","Niger",17.6078,8.0817,"1/30/20","confirmed",0
"22034","Niger",17.6078,8.0817,"1/30/20","deaths",0
"22035","Niger",17.6078,8.0817,"1/31/20","confirmed",0
"22036","Niger",17.6078,8.0817,"1/31/20","deaths",0
"22037","Niger",17.6078,8.0817,"2/1/20","confirmed",0
"22038","Niger",17.6078,8.0817,"2/1/20","deaths",0
"22039","Niger",17.6078,8.0817,"2/2/20","confirmed",0
"22040","Niger",17.6078,8.0817,"2/2/20","deaths",0
"22041","Niger",17.6078,8.0817,"2/3/20","confirmed",0
"22042","Niger",17.6078,8.0817,"2/3/20","deaths",0
"22043","Niger",17.6078,8.0817,"2/4/20","confirmed",0
"22044","Niger",17.6078,8.0817,"2/4/20","deaths",0
"22045","Niger",17.6078,8.0817,"2/5/20","confirmed",0
"22046","Niger",17.6078,8.0817,"2/5/20","deaths",0
"22047","Niger",17.6078,8.0817,"2/6/20","confirmed",0
"22048","Niger",17.6078,8.0817,"2/6/20","deaths",0
"22049","Niger",17.6078,8.0817,"2/7/20","confirmed",0
"22050","Niger",17.6078,8.0817,"2/7/20","deaths",0
"22051","Niger",17.6078,8.0817,"2/8/20","confirmed",0
"22052","Niger",17.6078,8.0817,"2/8/20","deaths",0
"22053","Niger",17.6078,8.0817,"2/9/20","confirmed",0
"22054","Niger",17.6078,8.0817,"2/9/20","deaths",0
"22055","Niger",17.6078,8.0817,"2/10/20","confirmed",0
"22056","Niger",17.6078,8.0817,"2/10/20","deaths",0
"22057","Niger",17.6078,8.0817,"2/11/20","confirmed",0
"22058","Niger",17.6078,8.0817,"2/11/20","deaths",0
"22059","Niger",17.6078,8.0817,"2/12/20","confirmed",0
"22060","Niger",17.6078,8.0817,"2/12/20","deaths",0
"22061","Niger",17.6078,8.0817,"2/13/20","confirmed",0
"22062","Niger",17.6078,8.0817,"2/13/20","deaths",0
"22063","Niger",17.6078,8.0817,"2/14/20","confirmed",0
"22064","Niger",17.6078,8.0817,"2/14/20","deaths",0
"22065","Niger",17.6078,8.0817,"2/15/20","confirmed",0
"22066","Niger",17.6078,8.0817,"2/15/20","deaths",0
"22067","Niger",17.6078,8.0817,"2/16/20","confirmed",0
"22068","Niger",17.6078,8.0817,"2/16/20","deaths",0
"22069","Niger",17.6078,8.0817,"2/17/20","confirmed",0
"22070","Niger",17.6078,8.0817,"2/17/20","deaths",0
"22071","Niger",17.6078,8.0817,"2/18/20","confirmed",0
"22072","Niger",17.6078,8.0817,"2/18/20","deaths",0
"22073","Niger",17.6078,8.0817,"2/19/20","confirmed",0
"22074","Niger",17.6078,8.0817,"2/19/20","deaths",0
"22075","Niger",17.6078,8.0817,"2/20/20","confirmed",0
"22076","Niger",17.6078,8.0817,"2/20/20","deaths",0
"22077","Niger",17.6078,8.0817,"2/21/20","confirmed",0
"22078","Niger",17.6078,8.0817,"2/21/20","deaths",0
"22079","Niger",17.6078,8.0817,"2/22/20","confirmed",0
"22080","Niger",17.6078,8.0817,"2/22/20","deaths",0
"22081","Niger",17.6078,8.0817,"2/23/20","confirmed",0
"22082","Niger",17.6078,8.0817,"2/23/20","deaths",0
"22083","Niger",17.6078,8.0817,"2/24/20","confirmed",0
"22084","Niger",17.6078,8.0817,"2/24/20","deaths",0
"22085","Niger",17.6078,8.0817,"2/25/20","confirmed",0
"22086","Niger",17.6078,8.0817,"2/25/20","deaths",0
"22087","Niger",17.6078,8.0817,"2/26/20","confirmed",0
"22088","Niger",17.6078,8.0817,"2/26/20","deaths",0
"22089","Niger",17.6078,8.0817,"2/27/20","confirmed",0
"22090","Niger",17.6078,8.0817,"2/27/20","deaths",0
"22091","Niger",17.6078,8.0817,"2/28/20","confirmed",0
"22092","Niger",17.6078,8.0817,"2/28/20","deaths",0
"22093","Niger",17.6078,8.0817,"2/29/20","confirmed",0
"22094","Niger",17.6078,8.0817,"2/29/20","deaths",0
"22095","Niger",17.6078,8.0817,"3/1/20","confirmed",0
"22096","Niger",17.6078,8.0817,"3/1/20","deaths",0
"22097","Niger",17.6078,8.0817,"3/2/20","confirmed",0
"22098","Niger",17.6078,8.0817,"3/2/20","deaths",0
"22099","Niger",17.6078,8.0817,"3/3/20","confirmed",0
"22100","Niger",17.6078,8.0817,"3/3/20","deaths",0
"22101","Niger",17.6078,8.0817,"3/4/20","confirmed",0
"22102","Niger",17.6078,8.0817,"3/4/20","deaths",0
"22103","Niger",17.6078,8.0817,"3/5/20","confirmed",0
"22104","Niger",17.6078,8.0817,"3/5/20","deaths",0
"22105","Niger",17.6078,8.0817,"3/6/20","confirmed",0
"22106","Niger",17.6078,8.0817,"3/6/20","deaths",0
"22107","Niger",17.6078,8.0817,"3/7/20","confirmed",0
"22108","Niger",17.6078,8.0817,"3/7/20","deaths",0
"22109","Niger",17.6078,8.0817,"3/8/20","confirmed",0
"22110","Niger",17.6078,8.0817,"3/8/20","deaths",0
"22111","Niger",17.6078,8.0817,"3/9/20","confirmed",0
"22112","Niger",17.6078,8.0817,"3/9/20","deaths",0
"22113","Niger",17.6078,8.0817,"3/10/20","confirmed",0
"22114","Niger",17.6078,8.0817,"3/10/20","deaths",0
"22115","Niger",17.6078,8.0817,"3/11/20","confirmed",0
"22116","Niger",17.6078,8.0817,"3/11/20","deaths",0
"22117","Niger",17.6078,8.0817,"3/12/20","confirmed",0
"22118","Niger",17.6078,8.0817,"3/12/20","deaths",0
"22119","Niger",17.6078,8.0817,"3/13/20","confirmed",0
"22120","Niger",17.6078,8.0817,"3/13/20","deaths",0
"22121","Niger",17.6078,8.0817,"3/14/20","confirmed",0
"22122","Niger",17.6078,8.0817,"3/14/20","deaths",0
"22123","Niger",17.6078,8.0817,"3/15/20","confirmed",0
"22124","Niger",17.6078,8.0817,"3/15/20","deaths",0
"22125","Niger",17.6078,8.0817,"3/16/20","confirmed",0
"22126","Niger",17.6078,8.0817,"3/16/20","deaths",0
"22127","Niger",17.6078,8.0817,"3/17/20","confirmed",0
"22128","Niger",17.6078,8.0817,"3/17/20","deaths",0
"22129","Niger",17.6078,8.0817,"3/18/20","confirmed",0
"22130","Niger",17.6078,8.0817,"3/18/20","deaths",0
"22131","Niger",17.6078,8.0817,"3/19/20","confirmed",0
"22132","Niger",17.6078,8.0817,"3/19/20","deaths",0
"22133","Niger",17.6078,8.0817,"3/20/20","confirmed",1
"22134","Niger",17.6078,8.0817,"3/20/20","deaths",0
"22135","Niger",17.6078,8.0817,"3/21/20","confirmed",1
"22136","Niger",17.6078,8.0817,"3/21/20","deaths",0
"22137","Niger",17.6078,8.0817,"3/22/20","confirmed",2
"22138","Niger",17.6078,8.0817,"3/22/20","deaths",0
"22139","Niger",17.6078,8.0817,"3/23/20","confirmed",3
"22140","Niger",17.6078,8.0817,"3/23/20","deaths",0
"22141","Niger",17.6078,8.0817,"3/24/20","confirmed",3
"22142","Niger",17.6078,8.0817,"3/24/20","deaths",0
"22143","Niger",17.6078,8.0817,"3/25/20","confirmed",7
"22144","Niger",17.6078,8.0817,"3/25/20","deaths",1
"22145","Nigeria",9.082,8.6753,"1/22/20","confirmed",0
"22146","Nigeria",9.082,8.6753,"1/22/20","deaths",0
"22147","Nigeria",9.082,8.6753,"1/23/20","confirmed",0
"22148","Nigeria",9.082,8.6753,"1/23/20","deaths",0
"22149","Nigeria",9.082,8.6753,"1/24/20","confirmed",0
"22150","Nigeria",9.082,8.6753,"1/24/20","deaths",0
"22151","Nigeria",9.082,8.6753,"1/25/20","confirmed",0
"22152","Nigeria",9.082,8.6753,"1/25/20","deaths",0
"22153","Nigeria",9.082,8.6753,"1/26/20","confirmed",0
"22154","Nigeria",9.082,8.6753,"1/26/20","deaths",0
"22155","Nigeria",9.082,8.6753,"1/27/20","confirmed",0
"22156","Nigeria",9.082,8.6753,"1/27/20","deaths",0
"22157","Nigeria",9.082,8.6753,"1/28/20","confirmed",0
"22158","Nigeria",9.082,8.6753,"1/28/20","deaths",0
"22159","Nigeria",9.082,8.6753,"1/29/20","confirmed",0
"22160","Nigeria",9.082,8.6753,"1/29/20","deaths",0
"22161","Nigeria",9.082,8.6753,"1/30/20","confirmed",0
"22162","Nigeria",9.082,8.6753,"1/30/20","deaths",0
"22163","Nigeria",9.082,8.6753,"1/31/20","confirmed",0
"22164","Nigeria",9.082,8.6753,"1/31/20","deaths",0
"22165","Nigeria",9.082,8.6753,"2/1/20","confirmed",0
"22166","Nigeria",9.082,8.6753,"2/1/20","deaths",0
"22167","Nigeria",9.082,8.6753,"2/2/20","confirmed",0
"22168","Nigeria",9.082,8.6753,"2/2/20","deaths",0
"22169","Nigeria",9.082,8.6753,"2/3/20","confirmed",0
"22170","Nigeria",9.082,8.6753,"2/3/20","deaths",0
"22171","Nigeria",9.082,8.6753,"2/4/20","confirmed",0
"22172","Nigeria",9.082,8.6753,"2/4/20","deaths",0
"22173","Nigeria",9.082,8.6753,"2/5/20","confirmed",0
"22174","Nigeria",9.082,8.6753,"2/5/20","deaths",0
"22175","Nigeria",9.082,8.6753,"2/6/20","confirmed",0
"22176","Nigeria",9.082,8.6753,"2/6/20","deaths",0
"22177","Nigeria",9.082,8.6753,"2/7/20","confirmed",0
"22178","Nigeria",9.082,8.6753,"2/7/20","deaths",0
"22179","Nigeria",9.082,8.6753,"2/8/20","confirmed",0
"22180","Nigeria",9.082,8.6753,"2/8/20","deaths",0
"22181","Nigeria",9.082,8.6753,"2/9/20","confirmed",0
"22182","Nigeria",9.082,8.6753,"2/9/20","deaths",0
"22183","Nigeria",9.082,8.6753,"2/10/20","confirmed",0
"22184","Nigeria",9.082,8.6753,"2/10/20","deaths",0
"22185","Nigeria",9.082,8.6753,"2/11/20","confirmed",0
"22186","Nigeria",9.082,8.6753,"2/11/20","deaths",0
"22187","Nigeria",9.082,8.6753,"2/12/20","confirmed",0
"22188","Nigeria",9.082,8.6753,"2/12/20","deaths",0
"22189","Nigeria",9.082,8.6753,"2/13/20","confirmed",0
"22190","Nigeria",9.082,8.6753,"2/13/20","deaths",0
"22191","Nigeria",9.082,8.6753,"2/14/20","confirmed",0
"22192","Nigeria",9.082,8.6753,"2/14/20","deaths",0
"22193","Nigeria",9.082,8.6753,"2/15/20","confirmed",0
"22194","Nigeria",9.082,8.6753,"2/15/20","deaths",0
"22195","Nigeria",9.082,8.6753,"2/16/20","confirmed",0
"22196","Nigeria",9.082,8.6753,"2/16/20","deaths",0
"22197","Nigeria",9.082,8.6753,"2/17/20","confirmed",0
"22198","Nigeria",9.082,8.6753,"2/17/20","deaths",0
"22199","Nigeria",9.082,8.6753,"2/18/20","confirmed",0
"22200","Nigeria",9.082,8.6753,"2/18/20","deaths",0
"22201","Nigeria",9.082,8.6753,"2/19/20","confirmed",0
"22202","Nigeria",9.082,8.6753,"2/19/20","deaths",0
"22203","Nigeria",9.082,8.6753,"2/20/20","confirmed",0
