"","province_state","country_region","lat","long","date","status","cases"
"62547",NA,"Libya",26.3351,17.228331,"2/27/20","recovered",0
"62548",NA,"Libya",26.3351,17.228331,"2/27/20","active",0
"62549",NA,"Libya",26.3351,17.228331,"2/28/20","confirmed",0
"62550",NA,"Libya",26.3351,17.228331,"2/28/20","deaths",0
"62551",NA,"Libya",26.3351,17.228331,"2/28/20","recovered",0
"62552",NA,"Libya",26.3351,17.228331,"2/28/20","active",0
"62553",NA,"Libya",26.3351,17.228331,"2/29/20","confirmed",0
"62554",NA,"Libya",26.3351,17.228331,"2/29/20","deaths",0
"62555",NA,"Libya",26.3351,17.228331,"2/29/20","recovered",0
"62556",NA,"Libya",26.3351,17.228331,"2/29/20","active",0
"62557",NA,"Libya",26.3351,17.228331,"3/1/20","confirmed",0
"62558",NA,"Libya",26.3351,17.228331,"3/1/20","deaths",0
"62559",NA,"Libya",26.3351,17.228331,"3/1/20","recovered",0
"62560",NA,"Libya",26.3351,17.228331,"3/1/20","active",0
"62561",NA,"Libya",26.3351,17.228331,"3/2/20","confirmed",0
"62562",NA,"Libya",26.3351,17.228331,"3/2/20","deaths",0
"62563",NA,"Libya",26.3351,17.228331,"3/2/20","recovered",0
"62564",NA,"Libya",26.3351,17.228331,"3/2/20","active",0
"62565",NA,"Libya",26.3351,17.228331,"3/3/20","confirmed",0
"62566",NA,"Libya",26.3351,17.228331,"3/3/20","deaths",0
"62567",NA,"Libya",26.3351,17.228331,"3/3/20","recovered",0
"62568",NA,"Libya",26.3351,17.228331,"3/3/20","active",0
"62569",NA,"Libya",26.3351,17.228331,"3/4/20","confirmed",0
"62570",NA,"Libya",26.3351,17.228331,"3/4/20","deaths",0
"62571",NA,"Libya",26.3351,17.228331,"3/4/20","recovered",0
"62572",NA,"Libya",26.3351,17.228331,"3/4/20","active",0
"62573",NA,"Libya",26.3351,17.228331,"3/5/20","confirmed",0
"62574",NA,"Libya",26.3351,17.228331,"3/5/20","deaths",0
"62575",NA,"Libya",26.3351,17.228331,"3/5/20","recovered",0
"62576",NA,"Libya",26.3351,17.228331,"3/5/20","active",0
"62577",NA,"Libya",26.3351,17.228331,"3/6/20","confirmed",0
"62578",NA,"Libya",26.3351,17.228331,"3/6/20","deaths",0
"62579",NA,"Libya",26.3351,17.228331,"3/6/20","recovered",0
"62580",NA,"Libya",26.3351,17.228331,"3/6/20","active",0
"62581",NA,"Libya",26.3351,17.228331,"3/7/20","confirmed",0
"62582",NA,"Libya",26.3351,17.228331,"3/7/20","deaths",0
"62583",NA,"Libya",26.3351,17.228331,"3/7/20","recovered",0
"62584",NA,"Libya",26.3351,17.228331,"3/7/20","active",0
"62585",NA,"Libya",26.3351,17.228331,"3/8/20","confirmed",0
"62586",NA,"Libya",26.3351,17.228331,"3/8/20","deaths",0
"62587",NA,"Libya",26.3351,17.228331,"3/8/20","recovered",0
"62588",NA,"Libya",26.3351,17.228331,"3/8/20","active",0
"62589",NA,"Libya",26.3351,17.228331,"3/9/20","confirmed",0
"62590",NA,"Libya",26.3351,17.228331,"3/9/20","deaths",0
"62591",NA,"Libya",26.3351,17.228331,"3/9/20","recovered",0
"62592",NA,"Libya",26.3351,17.228331,"3/9/20","active",0
"62593",NA,"Libya",26.3351,17.228331,"3/10/20","confirmed",0
"62594",NA,"Libya",26.3351,17.228331,"3/10/20","deaths",0
"62595",NA,"Libya",26.3351,17.228331,"3/10/20","recovered",0
"62596",NA,"Libya",26.3351,17.228331,"3/10/20","active",0
"62597",NA,"Libya",26.3351,17.228331,"3/11/20","confirmed",0
"62598",NA,"Libya",26.3351,17.228331,"3/11/20","deaths",0
"62599",NA,"Libya",26.3351,17.228331,"3/11/20","recovered",0
"62600",NA,"Libya",26.3351,17.228331,"3/11/20","active",0
"62601",NA,"Libya",26.3351,17.228331,"3/12/20","confirmed",0
"62602",NA,"Libya",26.3351,17.228331,"3/12/20","deaths",0
"62603",NA,"Libya",26.3351,17.228331,"3/12/20","recovered",0
"62604",NA,"Libya",26.3351,17.228331,"3/12/20","active",0
"62605",NA,"Libya",26.3351,17.228331,"3/13/20","confirmed",0
"62606",NA,"Libya",26.3351,17.228331,"3/13/20","deaths",0
"62607",NA,"Libya",26.3351,17.228331,"3/13/20","recovered",0
"62608",NA,"Libya",26.3351,17.228331,"3/13/20","active",0
"62609",NA,"Libya",26.3351,17.228331,"3/14/20","confirmed",0
"62610",NA,"Libya",26.3351,17.228331,"3/14/20","deaths",0
"62611",NA,"Libya",26.3351,17.228331,"3/14/20","recovered",0
"62612",NA,"Libya",26.3351,17.228331,"3/14/20","active",0
"62613",NA,"Libya",26.3351,17.228331,"3/15/20","confirmed",0
"62614",NA,"Libya",26.3351,17.228331,"3/15/20","deaths",0
"62615",NA,"Libya",26.3351,17.228331,"3/15/20","recovered",0
"62616",NA,"Libya",26.3351,17.228331,"3/15/20","active",0
"62617",NA,"Libya",26.3351,17.228331,"3/16/20","confirmed",0
"62618",NA,"Libya",26.3351,17.228331,"3/16/20","deaths",0
"62619",NA,"Libya",26.3351,17.228331,"3/16/20","recovered",0
"62620",NA,"Libya",26.3351,17.228331,"3/16/20","active",0
"62621",NA,"Libya",26.3351,17.228331,"3/17/20","confirmed",0
"62622",NA,"Libya",26.3351,17.228331,"3/17/20","deaths",0
"62623",NA,"Libya",26.3351,17.228331,"3/17/20","recovered",0
"62624",NA,"Libya",26.3351,17.228331,"3/17/20","active",0
"62625",NA,"Libya",26.3351,17.228331,"3/18/20","confirmed",0
"62626",NA,"Libya",26.3351,17.228331,"3/18/20","deaths",0
"62627",NA,"Libya",26.3351,17.228331,"3/18/20","recovered",0
"62628",NA,"Libya",26.3351,17.228331,"3/18/20","active",0
"62629",NA,"Libya",26.3351,17.228331,"3/19/20","confirmed",0
"62630",NA,"Libya",26.3351,17.228331,"3/19/20","deaths",0
"62631",NA,"Libya",26.3351,17.228331,"3/19/20","recovered",0
"62632",NA,"Libya",26.3351,17.228331,"3/19/20","active",0
"62633",NA,"Libya",26.3351,17.228331,"3/20/20","confirmed",0
"62634",NA,"Libya",26.3351,17.228331,"3/20/20","deaths",0
"62635",NA,"Libya",26.3351,17.228331,"3/20/20","recovered",0
"62636",NA,"Libya",26.3351,17.228331,"3/20/20","active",0
"62637",NA,"Libya",26.3351,17.228331,"3/21/20","confirmed",0
"62638",NA,"Libya",26.3351,17.228331,"3/21/20","deaths",0
"62639",NA,"Libya",26.3351,17.228331,"3/21/20","recovered",0
"62640",NA,"Libya",26.3351,17.228331,"3/21/20","active",0
"62641",NA,"Libya",26.3351,17.228331,"3/22/20","confirmed",0
"62642",NA,"Libya",26.3351,17.228331,"3/22/20","deaths",0
"62643",NA,"Libya",26.3351,17.228331,"3/22/20","recovered",0
"62644",NA,"Libya",26.3351,17.228331,"3/22/20","active",0
"62645",NA,"Libya",26.3351,17.228331,"3/23/20","confirmed",0
"62646",NA,"Libya",26.3351,17.228331,"3/23/20","deaths",0
"62647",NA,"Libya",26.3351,17.228331,"3/23/20","recovered",0
"62648",NA,"Libya",26.3351,17.228331,"3/23/20","active",0
"62649",NA,"Libya",26.3351,17.228331,"3/24/20","confirmed",1
"62650",NA,"Libya",26.3351,17.228331,"3/24/20","deaths",0
"62651",NA,"Libya",26.3351,17.228331,"3/24/20","recovered",0
"62652",NA,"Libya",26.3351,17.228331,"3/24/20","active",1
"62653",NA,"Libya",26.3351,17.228331,"3/25/20","confirmed",1
"62654",NA,"Libya",26.3351,17.228331,"3/25/20","deaths",0
"62655",NA,"Libya",26.3351,17.228331,"3/25/20","recovered",0
"62656",NA,"Libya",26.3351,17.228331,"3/25/20","active",1
"62657",NA,"Libya",26.3351,17.228331,"3/26/20","confirmed",1
"62658",NA,"Libya",26.3351,17.228331,"3/26/20","deaths",0
"62659",NA,"Libya",26.3351,17.228331,"3/26/20","recovered",0
"62660",NA,"Libya",26.3351,17.228331,"3/26/20","active",1
"62661",NA,"West Bank and Gaza",31.9522,35.2332,"1/22/20","confirmed",0
"62662",NA,"West Bank and Gaza",31.9522,35.2332,"1/22/20","deaths",0
"62663",NA,"West Bank and Gaza",31.9522,35.2332,"1/22/20","recovered",0
"62664",NA,"West Bank and Gaza",31.9522,35.2332,"1/22/20","active",0
"62665",NA,"West Bank and Gaza",31.9522,35.2332,"1/23/20","confirmed",0
"62666",NA,"West Bank and Gaza",31.9522,35.2332,"1/23/20","deaths",0
"62667",NA,"West Bank and Gaza",31.9522,35.2332,"1/23/20","recovered",0
"62668",NA,"West Bank and Gaza",31.9522,35.2332,"1/23/20","active",0
"62669",NA,"West Bank and Gaza",31.9522,35.2332,"1/24/20","confirmed",0
"62670",NA,"West Bank and Gaza",31.9522,35.2332,"1/24/20","deaths",0
"62671",NA,"West Bank and Gaza",31.9522,35.2332,"1/24/20","recovered",0
"62672",NA,"West Bank and Gaza",31.9522,35.2332,"1/24/20","active",0
"62673",NA,"West Bank and Gaza",31.9522,35.2332,"1/25/20","confirmed",0
"62674",NA,"West Bank and Gaza",31.9522,35.2332,"1/25/20","deaths",0
"62675",NA,"West Bank and Gaza",31.9522,35.2332,"1/25/20","recovered",0
"62676",NA,"West Bank and Gaza",31.9522,35.2332,"1/25/20","active",0
"62677",NA,"West Bank and Gaza",31.9522,35.2332,"1/26/20","confirmed",0
"62678",NA,"West Bank and Gaza",31.9522,35.2332,"1/26/20","deaths",0
"62679",NA,"West Bank and Gaza",31.9522,35.2332,"1/26/20","recovered",0
"62680",NA,"West Bank and Gaza",31.9522,35.2332,"1/26/20","active",0
"62681",NA,"West Bank and Gaza",31.9522,35.2332,"1/27/20","confirmed",0
"62682",NA,"West Bank and Gaza",31.9522,35.2332,"1/27/20","deaths",0
"62683",NA,"West Bank and Gaza",31.9522,35.2332,"1/27/20","recovered",0
"62684",NA,"West Bank and Gaza",31.9522,35.2332,"1/27/20","active",0
"62685",NA,"West Bank and Gaza",31.9522,35.2332,"1/28/20","confirmed",0
"62686",NA,"West Bank and Gaza",31.9522,35.2332,"1/28/20","deaths",0
"62687",NA,"West Bank and Gaza",31.9522,35.2332,"1/28/20","recovered",0
"62688",NA,"West Bank and Gaza",31.9522,35.2332,"1/28/20","active",0
"62689",NA,"West Bank and Gaza",31.9522,35.2332,"1/29/20","confirmed",0
"62690",NA,"West Bank and Gaza",31.9522,35.2332,"1/29/20","deaths",0
"62691",NA,"West Bank and Gaza",31.9522,35.2332,"1/29/20","recovered",0
"62692",NA,"West Bank and Gaza",31.9522,35.2332,"1/29/20","active",0
"62693",NA,"West Bank and Gaza",31.9522,35.2332,"1/30/20","confirmed",0
"62694",NA,"West Bank and Gaza",31.9522,35.2332,"1/30/20","deaths",0
"62695",NA,"West Bank and Gaza",31.9522,35.2332,"1/30/20","recovered",0
"62696",NA,"West Bank and Gaza",31.9522,35.2332,"1/30/20","active",0
"62697",NA,"West Bank and Gaza",31.9522,35.2332,"1/31/20","confirmed",0
"62698",NA,"West Bank and Gaza",31.9522,35.2332,"1/31/20","deaths",0
"62699",NA,"West Bank and Gaza",31.9522,35.2332,"1/31/20","recovered",0
"62700",NA,"West Bank and Gaza",31.9522,35.2332,"1/31/20","active",0
"62701",NA,"West Bank and Gaza",31.9522,35.2332,"2/1/20","confirmed",0
"62702",NA,"West Bank and Gaza",31.9522,35.2332,"2/1/20","deaths",0
"62703",NA,"West Bank and Gaza",31.9522,35.2332,"2/1/20","recovered",0
"62704",NA,"West Bank and Gaza",31.9522,35.2332,"2/1/20","active",0
"62705",NA,"West Bank and Gaza",31.9522,35.2332,"2/2/20","confirmed",0
"62706",NA,"West Bank and Gaza",31.9522,35.2332,"2/2/20","deaths",0
"62707",NA,"West Bank and Gaza",31.9522,35.2332,"2/2/20","recovered",0
"62708",NA,"West Bank and Gaza",31.9522,35.2332,"2/2/20","active",0
"62709",NA,"West Bank and Gaza",31.9522,35.2332,"2/3/20","confirmed",0
"62710",NA,"West Bank and Gaza",31.9522,35.2332,"2/3/20","deaths",0
"62711",NA,"West Bank and Gaza",31.9522,35.2332,"2/3/20","recovered",0
"62712",NA,"West Bank and Gaza",31.9522,35.2332,"2/3/20","active",0
"62713",NA,"West Bank and Gaza",31.9522,35.2332,"2/4/20","confirmed",0
"62714",NA,"West Bank and Gaza",31.9522,35.2332,"2/4/20","deaths",0
"62715",NA,"West Bank and Gaza",31.9522,35.2332,"2/4/20","recovered",0
"62716",NA,"West Bank and Gaza",31.9522,35.2332,"2/4/20","active",0
"62717",NA,"West Bank and Gaza",31.9522,35.2332,"2/5/20","confirmed",0
"62718",NA,"West Bank and Gaza",31.9522,35.2332,"2/5/20","deaths",0
"62719",NA,"West Bank and Gaza",31.9522,35.2332,"2/5/20","recovered",0
"62720",NA,"West Bank and Gaza",31.9522,35.2332,"2/5/20","active",0
"62721",NA,"West Bank and Gaza",31.9522,35.2332,"2/6/20","confirmed",0
"62722",NA,"West Bank and Gaza",31.9522,35.2332,"2/6/20","deaths",0
"62723",NA,"West Bank and Gaza",31.9522,35.2332,"2/6/20","recovered",0
"62724",NA,"West Bank and Gaza",31.9522,35.2332,"2/6/20","active",0
"62725",NA,"West Bank and Gaza",31.9522,35.2332,"2/7/20","confirmed",0
"62726",NA,"West Bank and Gaza",31.9522,35.2332,"2/7/20","deaths",0
"62727",NA,"West Bank and Gaza",31.9522,35.2332,"2/7/20","recovered",0
"62728",NA,"West Bank and Gaza",31.9522,35.2332,"2/7/20","active",0
"62729",NA,"West Bank and Gaza",31.9522,35.2332,"2/8/20","confirmed",0
"62730",NA,"West Bank and Gaza",31.9522,35.2332,"2/8/20","deaths",0
"62731",NA,"West Bank and Gaza",31.9522,35.2332,"2/8/20","recovered",0
"62732",NA,"West Bank and Gaza",31.9522,35.2332,"2/8/20","active",0
"62733",NA,"West Bank and Gaza",31.9522,35.2332,"2/9/20","confirmed",0
"62734",NA,"West Bank and Gaza",31.9522,35.2332,"2/9/20","deaths",0
"62735",NA,"West Bank and Gaza",31.9522,35.2332,"2/9/20","recovered",0
"62736",NA,"West Bank and Gaza",31.9522,35.2332,"2/9/20","active",0
"62737",NA,"West Bank and Gaza",31.9522,35.2332,"2/10/20","confirmed",0
"62738",NA,"West Bank and Gaza",31.9522,35.2332,"2/10/20","deaths",0
"62739",NA,"West Bank and Gaza",31.9522,35.2332,"2/10/20","recovered",0
"62740",NA,"West Bank and Gaza",31.9522,35.2332,"2/10/20","active",0
"62741",NA,"West Bank and Gaza",31.9522,35.2332,"2/11/20","confirmed",0
"62742",NA,"West Bank and Gaza",31.9522,35.2332,"2/11/20","deaths",0
"62743",NA,"West Bank and Gaza",31.9522,35.2332,"2/11/20","recovered",0
"62744",NA,"West Bank and Gaza",31.9522,35.2332,"2/11/20","active",0
"62745",NA,"West Bank and Gaza",31.9522,35.2332,"2/12/20","confirmed",0
"62746",NA,"West Bank and Gaza",31.9522,35.2332,"2/12/20","deaths",0
"62747",NA,"West Bank and Gaza",31.9522,35.2332,"2/12/20","recovered",0
"62748",NA,"West Bank and Gaza",31.9522,35.2332,"2/12/20","active",0
"62749",NA,"West Bank and Gaza",31.9522,35.2332,"2/13/20","confirmed",0
"62750",NA,"West Bank and Gaza",31.9522,35.2332,"2/13/20","deaths",0
"62751",NA,"West Bank and Gaza",31.9522,35.2332,"2/13/20","recovered",0
"62752",NA,"West Bank and Gaza",31.9522,35.2332,"2/13/20","active",0
"62753",NA,"West Bank and Gaza",31.9522,35.2332,"2/14/20","confirmed",0
"62754",NA,"West Bank and Gaza",31.9522,35.2332,"2/14/20","deaths",0
"62755",NA,"West Bank and Gaza",31.9522,35.2332,"2/14/20","recovered",0
"62756",NA,"West Bank and Gaza",31.9522,35.2332,"2/14/20","active",0
"62757",NA,"West Bank and Gaza",31.9522,35.2332,"2/15/20","confirmed",0
"62758",NA,"West Bank and Gaza",31.9522,35.2332,"2/15/20","deaths",0
"62759",NA,"West Bank and Gaza",31.9522,35.2332,"2/15/20","recovered",0
"62760",NA,"West Bank and Gaza",31.9522,35.2332,"2/15/20","active",0
"62761",NA,"West Bank and Gaza",31.9522,35.2332,"2/16/20","confirmed",0
"62762",NA,"West Bank and Gaza",31.9522,35.2332,"2/16/20","deaths",0
"62763",NA,"West Bank and Gaza",31.9522,35.2332,"2/16/20","recovered",0
"62764",NA,"West Bank and Gaza",31.9522,35.2332,"2/16/20","active",0
"62765",NA,"West Bank and Gaza",31.9522,35.2332,"2/17/20","confirmed",0
"62766",NA,"West Bank and Gaza",31.9522,35.2332,"2/17/20","deaths",0
"62767",NA,"West Bank and Gaza",31.9522,35.2332,"2/17/20","recovered",0
"62768",NA,"West Bank and Gaza",31.9522,35.2332,"2/17/20","active",0
"62769",NA,"West Bank and Gaza",31.9522,35.2332,"2/18/20","confirmed",0
"62770",NA,"West Bank and Gaza",31.9522,35.2332,"2/18/20","deaths",0
"62771",NA,"West Bank and Gaza",31.9522,35.2332,"2/18/20","recovered",0
"62772",NA,"West Bank and Gaza",31.9522,35.2332,"2/18/20","active",0
"62773",NA,"West Bank and Gaza",31.9522,35.2332,"2/19/20","confirmed",0
"62774",NA,"West Bank and Gaza",31.9522,35.2332,"2/19/20","deaths",0
"62775",NA,"West Bank and Gaza",31.9522,35.2332,"2/19/20","recovered",0
"62776",NA,"West Bank and Gaza",31.9522,35.2332,"2/19/20","active",0
"62777",NA,"West Bank and Gaza",31.9522,35.2332,"2/20/20","confirmed",0
"62778",NA,"West Bank and Gaza",31.9522,35.2332,"2/20/20","deaths",0
"62779",NA,"West Bank and Gaza",31.9522,35.2332,"2/20/20","recovered",0
"62780",NA,"West Bank and Gaza",31.9522,35.2332,"2/20/20","active",0
"62781",NA,"West Bank and Gaza",31.9522,35.2332,"2/21/20","confirmed",0
"62782",NA,"West Bank and Gaza",31.9522,35.2332,"2/21/20","deaths",0
"62783",NA,"West Bank and Gaza",31.9522,35.2332,"2/21/20","recovered",0
"62784",NA,"West Bank and Gaza",31.9522,35.2332,"2/21/20","active",0
"62785",NA,"West Bank and Gaza",31.9522,35.2332,"2/22/20","confirmed",0
"62786",NA,"West Bank and Gaza",31.9522,35.2332,"2/22/20","deaths",0
"62787",NA,"West Bank and Gaza",31.9522,35.2332,"2/22/20","recovered",0
"62788",NA,"West Bank and Gaza",31.9522,35.2332,"2/22/20","active",0
"62789",NA,"West Bank and Gaza",31.9522,35.2332,"2/23/20","confirmed",0
"62790",NA,"West Bank and Gaza",31.9522,35.2332,"2/23/20","deaths",0
"62791",NA,"West Bank and Gaza",31.9522,35.2332,"2/23/20","recovered",0
"62792",NA,"West Bank and Gaza",31.9522,35.2332,"2/23/20","active",0
"62793",NA,"West Bank and Gaza",31.9522,35.2332,"2/24/20","confirmed",0
"62794",NA,"West Bank and Gaza",31.9522,35.2332,"2/24/20","deaths",0
"62795",NA,"West Bank and Gaza",31.9522,35.2332,"2/24/20","recovered",0
"62796",NA,"West Bank and Gaza",31.9522,35.2332,"2/24/20","active",0
"62797",NA,"West Bank and Gaza",31.9522,35.2332,"2/25/20","confirmed",0
"62798",NA,"West Bank and Gaza",31.9522,35.2332,"2/25/20","deaths",0
"62799",NA,"West Bank and Gaza",31.9522,35.2332,"2/25/20","recovered",0
"62800",NA,"West Bank and Gaza",31.9522,35.2332,"2/25/20","active",0
"62801",NA,"West Bank and Gaza",31.9522,35.2332,"2/26/20","confirmed",0
"62802",NA,"West Bank and Gaza",31.9522,35.2332,"2/26/20","deaths",0
"62803",NA,"West Bank and Gaza",31.9522,35.2332,"2/26/20","recovered",0
"62804",NA,"West Bank and Gaza",31.9522,35.2332,"2/26/20","active",0
"62805",NA,"West Bank and Gaza",31.9522,35.2332,"2/27/20","confirmed",0
"62806",NA,"West Bank and Gaza",31.9522,35.2332,"2/27/20","deaths",0
"62807",NA,"West Bank and Gaza",31.9522,35.2332,"2/27/20","recovered",0
"62808",NA,"West Bank and Gaza",31.9522,35.2332,"2/27/20","active",0
"62809",NA,"West Bank and Gaza",31.9522,35.2332,"2/28/20","confirmed",0
"62810",NA,"West Bank and Gaza",31.9522,35.2332,"2/28/20","deaths",0
"62811",NA,"West Bank and Gaza",31.9522,35.2332,"2/28/20","recovered",0
"62812",NA,"West Bank and Gaza",31.9522,35.2332,"2/28/20","active",0
"62813",NA,"West Bank and Gaza",31.9522,35.2332,"2/29/20","confirmed",0
"62814",NA,"West Bank and Gaza",31.9522,35.2332,"2/29/20","deaths",0
"62815",NA,"West Bank and Gaza",31.9522,35.2332,"2/29/20","recovered",0
"62816",NA,"West Bank and Gaza",31.9522,35.2332,"2/29/20","active",0
"62817",NA,"West Bank and Gaza",31.9522,35.2332,"3/1/20","confirmed",0
"62818",NA,"West Bank and Gaza",31.9522,35.2332,"3/1/20","deaths",0
"62819",NA,"West Bank and Gaza",31.9522,35.2332,"3/1/20","recovered",0
"62820",NA,"West Bank and Gaza",31.9522,35.2332,"3/1/20","active",0
"62821",NA,"West Bank and Gaza",31.9522,35.2332,"3/2/20","confirmed",0
"62822",NA,"West Bank and Gaza",31.9522,35.2332,"3/2/20","deaths",0
"62823",NA,"West Bank and Gaza",31.9522,35.2332,"3/2/20","recovered",0
"62824",NA,"West Bank and Gaza",31.9522,35.2332,"3/2/20","active",0
"62825",NA,"West Bank and Gaza",31.9522,35.2332,"3/3/20","confirmed",0
"62826",NA,"West Bank and Gaza",31.9522,35.2332,"3/3/20","deaths",0
"62827",NA,"West Bank and Gaza",31.9522,35.2332,"3/3/20","recovered",0
"62828",NA,"West Bank and Gaza",31.9522,35.2332,"3/3/20","active",0
"62829",NA,"West Bank and Gaza",31.9522,35.2332,"3/4/20","confirmed",0
"62830",NA,"West Bank and Gaza",31.9522,35.2332,"3/4/20","deaths",0
"62831",NA,"West Bank and Gaza",31.9522,35.2332,"3/4/20","recovered",0
"62832",NA,"West Bank and Gaza",31.9522,35.2332,"3/4/20","active",0
"62833",NA,"West Bank and Gaza",31.9522,35.2332,"3/5/20","confirmed",4
"62834",NA,"West Bank and Gaza",31.9522,35.2332,"3/5/20","deaths",0
"62835",NA,"West Bank and Gaza",31.9522,35.2332,"3/5/20","recovered",0
"62836",NA,"West Bank and Gaza",31.9522,35.2332,"3/5/20","active",4
"62837",NA,"West Bank and Gaza",31.9522,35.2332,"3/6/20","confirmed",7
"62838",NA,"West Bank and Gaza",31.9522,35.2332,"3/6/20","deaths",0
"62839",NA,"West Bank and Gaza",31.9522,35.2332,"3/6/20","recovered",0
"62840",NA,"West Bank and Gaza",31.9522,35.2332,"3/6/20","active",7
"62841",NA,"West Bank and Gaza",31.9522,35.2332,"3/7/20","confirmed",16
"62842",NA,"West Bank and Gaza",31.9522,35.2332,"3/7/20","deaths",0
"62843",NA,"West Bank and Gaza",31.9522,35.2332,"3/7/20","recovered",0
"62844",NA,"West Bank and Gaza",31.9522,35.2332,"3/7/20","active",16
"62845",NA,"West Bank and Gaza",31.9522,35.2332,"3/8/20","confirmed",16
"62846",NA,"West Bank and Gaza",31.9522,35.2332,"3/8/20","deaths",0
"62847",NA,"West Bank and Gaza",31.9522,35.2332,"3/8/20","recovered",0
"62848",NA,"West Bank and Gaza",31.9522,35.2332,"3/8/20","active",16
"62849",NA,"West Bank and Gaza",31.9522,35.2332,"3/9/20","confirmed",19
"62850",NA,"West Bank and Gaza",31.9522,35.2332,"3/9/20","deaths",0
"62851",NA,"West Bank and Gaza",31.9522,35.2332,"3/9/20","recovered",0
"62852",NA,"West Bank and Gaza",31.9522,35.2332,"3/9/20","active",19
"62853",NA,"West Bank and Gaza",31.9522,35.2332,"3/10/20","confirmed",26
"62854",NA,"West Bank and Gaza",31.9522,35.2332,"3/10/20","deaths",0
"62855",NA,"West Bank and Gaza",31.9522,35.2332,"3/10/20","recovered",0
"62856",NA,"West Bank and Gaza",31.9522,35.2332,"3/10/20","active",26
"62857",NA,"West Bank and Gaza",31.9522,35.2332,"3/11/20","confirmed",30
"62858",NA,"West Bank and Gaza",31.9522,35.2332,"3/11/20","deaths",0
"62859",NA,"West Bank and Gaza",31.9522,35.2332,"3/11/20","recovered",0
"62860",NA,"West Bank and Gaza",31.9522,35.2332,"3/11/20","active",30
"62861",NA,"West Bank and Gaza",31.9522,35.2332,"3/12/20","confirmed",30
"62862",NA,"West Bank and Gaza",31.9522,35.2332,"3/12/20","deaths",0
"62863",NA,"West Bank and Gaza",31.9522,35.2332,"3/12/20","recovered",0
"62864",NA,"West Bank and Gaza",31.9522,35.2332,"3/12/20","active",30
"62865",NA,"West Bank and Gaza",31.9522,35.2332,"3/13/20","confirmed",31
"62866",NA,"West Bank and Gaza",31.9522,35.2332,"3/13/20","deaths",0
"62867",NA,"West Bank and Gaza",31.9522,35.2332,"3/13/20","recovered",0
"62868",NA,"West Bank and Gaza",31.9522,35.2332,"3/13/20","active",31
"62869",NA,"West Bank and Gaza",31.9522,35.2332,"3/14/20","confirmed",35
"62870",NA,"West Bank and Gaza",31.9522,35.2332,"3/14/20","deaths",0
"62871",NA,"West Bank and Gaza",31.9522,35.2332,"3/14/20","recovered",0
"62872",NA,"West Bank and Gaza",31.9522,35.2332,"3/14/20","active",35
"62873",NA,"West Bank and Gaza",31.9522,35.2332,"3/15/20","confirmed",38
"62874",NA,"West Bank and Gaza",31.9522,35.2332,"3/15/20","deaths",0
"62875",NA,"West Bank and Gaza",31.9522,35.2332,"3/15/20","recovered",0
"62876",NA,"West Bank and Gaza",31.9522,35.2332,"3/15/20","active",38
"62877",NA,"West Bank and Gaza",31.9522,35.2332,"3/16/20","confirmed",38
"62878",NA,"West Bank and Gaza",31.9522,35.2332,"3/16/20","deaths",0
"62879",NA,"West Bank and Gaza",31.9522,35.2332,"3/16/20","recovered",0
"62880",NA,"West Bank and Gaza",31.9522,35.2332,"3/16/20","active",38
"62881",NA,"West Bank and Gaza",31.9522,35.2332,"3/17/20","confirmed",39
"62882",NA,"West Bank and Gaza",31.9522,35.2332,"3/17/20","deaths",0
"62883",NA,"West Bank and Gaza",31.9522,35.2332,"3/17/20","recovered",0
"62884",NA,"West Bank and Gaza",31.9522,35.2332,"3/17/20","active",39
"62885",NA,"West Bank and Gaza",31.9522,35.2332,"3/18/20","confirmed",41
"62886",NA,"West Bank and Gaza",31.9522,35.2332,"3/18/20","deaths",0
"62887",NA,"West Bank and Gaza",31.9522,35.2332,"3/18/20","recovered",0
"62888",NA,"West Bank and Gaza",31.9522,35.2332,"3/18/20","active",41
"62889",NA,"West Bank and Gaza",31.9522,35.2332,"3/19/20","confirmed",44
"62890",NA,"West Bank and Gaza",31.9522,35.2332,"3/19/20","deaths",0
"62891",NA,"West Bank and Gaza",31.9522,35.2332,"3/19/20","recovered",0
"62892",NA,"West Bank and Gaza",31.9522,35.2332,"3/19/20","active",44
"62893",NA,"West Bank and Gaza",31.9522,35.2332,"3/20/20","confirmed",47
"62894",NA,"West Bank and Gaza",31.9522,35.2332,"3/20/20","deaths",0
"62895",NA,"West Bank and Gaza",31.9522,35.2332,"3/20/20","recovered",17
"62896",NA,"West Bank and Gaza",31.9522,35.2332,"3/20/20","active",30
"62897",NA,"West Bank and Gaza",31.9522,35.2332,"3/21/20","confirmed",48
"62898",NA,"West Bank and Gaza",31.9522,35.2332,"3/21/20","deaths",0
"62899",NA,"West Bank and Gaza",31.9522,35.2332,"3/21/20","recovered",17
"62900",NA,"West Bank and Gaza",31.9522,35.2332,"3/21/20","active",31
"62901",NA,"West Bank and Gaza",31.9522,35.2332,"3/22/20","confirmed",52
"62902",NA,"West Bank and Gaza",31.9522,35.2332,"3/22/20","deaths",0
"62903",NA,"West Bank and Gaza",31.9522,35.2332,"3/22/20","recovered",17
"62904",NA,"West Bank and Gaza",31.9522,35.2332,"3/22/20","active",35
"62905",NA,"West Bank and Gaza",31.9522,35.2332,"3/23/20","confirmed",59
